setting,sim_name,seed,n,p,n_active,n_active_target,sigma2,sigma,beta_low,beta_high,data_path,beta_path,out_dir,last_out_dir,active_idx,active_idx0,beta_value,signal_var,outcome_var,snr_actual
simple,simple,462,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_462.csv,data/n160p100/n160p100_input/simple/beta_true/seed_462_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_462,data/n160p100/n160p100_last_output/simple/seed_462,29;36;39;42;43;51;82;83;86;92,28;35;38;41;42;50;81;82;85;91,-0.14147886633872986,17.884550094604492,18.421710968017578,17.884550094604492
simple,simple,463,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_463.csv,data/n160p100/n160p100_input/simple/beta_true/seed_463_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_463,data/n160p100/n160p100_last_output/simple/seed_463,11;13;30;47;52;74;78;85;92;96,10;12;29;46;51;73;77;84;91;95,0.01702495850622654,10.251599311828613,11.318017959594727,10.251599311828613
simple,simple,464,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_464.csv,data/n160p100/n160p100_input/simple/beta_true/seed_464_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_464,data/n160p100/n160p100_last_output/simple/seed_464,13;17;22;24;26;38;47;54;71;83,12;16;21;23;25;37;46;53;70;82,-1.1334989070892334,27.14877700805664,28.56879234313965,27.14877700805664
simple,simple,465,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_465.csv,data/n160p100/n160p100_input/simple/beta_true/seed_465_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_465,data/n160p100/n160p100_last_output/simple/seed_465,4;9;17;24;31;47;52;82;89;97,3;8;16;23;30;46;51;81;88;96,-1.0093740224838257,14.304342269897461,15.862378120422363,14.304342269897461
simple,simple,466,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_466.csv,data/n160p100/n160p100_input/simple/beta_true/seed_466_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_466,data/n160p100/n160p100_last_output/simple/seed_466,5;21;27;32;45;53;58;60;92;100,4;20;26;31;44;52;57;59;91;99,-0.09324146807193756,15.356228828430176,16.69243812561035,15.356228828430176
simple,simple,467,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_467.csv,data/n160p100/n160p100_input/simple/beta_true/seed_467_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_467,data/n160p100/n160p100_last_output/simple/seed_467,2;29;33;35;51;61;68;74;80;87,1;28;32;34;50;60;67;73;79;86,-0.05483640357851982,22.50943374633789,23.94978904724121,22.50943374633789
simple,simple,468,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_468.csv,data/n160p100/n160p100_input/simple/beta_true/seed_468_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_468,data/n160p100/n160p100_last_output/simple/seed_468,7;17;30;34;37;52;59;79;81;87,6;16;29;33;36;51;58;78;80;86,0.010107895359396935,12.400306701660156,14.92138385772705,12.400306701660156
simple,simple,469,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_469.csv,data/n160p100/n160p100_input/simple/beta_true/seed_469_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_469,data/n160p100/n160p100_last_output/simple/seed_469,21;31;66;68;70;71;77;92;95;98,20;30;65;67;69;70;76;91;94;97,-0.03187291696667671,14.249795913696289,15.655657768249512,14.249795913696289
simple,simple,470,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_470.csv,data/n160p100/n160p100_input/simple/beta_true/seed_470_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_470,data/n160p100/n160p100_last_output/simple/seed_470,10;13;19;26;32;51;54;61;77;93,9;12;18;25;31;50;53;60;76;92,0.25070053339004517,13.30810260772705,14.193646430969238,13.30810260772705
simple,simple,471,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_471.csv,data/n160p100/n160p100_input/simple/beta_true/seed_471_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_471,data/n160p100/n160p100_last_output/simple/seed_471,1;3;14;25;32;39;43;51;85;94,0;2;13;24;31;38;42;50;84;93,0.13465869426727295,20.211702346801758,21.175186157226562,20.211702346801758
simple,simple,472,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_472.csv,data/n160p100/n160p100_input/simple/beta_true/seed_472_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_472,data/n160p100/n160p100_last_output/simple/seed_472,2;8;23;27;57;63;66;70;74;97,1;7;22;26;56;62;65;69;73;96,-0.6301642656326294,14.220115661621094,15.294275283813477,14.220115661621094
simple,simple,473,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_473.csv,data/n160p100/n160p100_input/simple/beta_true/seed_473_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_473,data/n160p100/n160p100_last_output/simple/seed_473,13;32;35;39;48;55;71;74;89;100,12;31;34;38;47;54;70;73;88;99,0.1338127851486206,13.255108833312988,14.286569595336914,13.255108833312988
simple,simple,474,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_474.csv,data/n160p100/n160p100_input/simple/beta_true/seed_474_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_474,data/n160p100/n160p100_last_output/simple/seed_474,1;8;22;28;43;50;57;64;72;77,0;7;21;27;42;49;56;63;71;76,-0.9188967943191528,24.098846435546875,25.21249771118164,24.098846435546875
simple,simple,475,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_475.csv,data/n160p100/n160p100_input/simple/beta_true/seed_475_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_475,data/n160p100/n160p100_last_output/simple/seed_475,11;17;19;32;43;46;64;78;79;87,10;16;18;31;42;45;63;77;78;86,0.6657017469406128,14.231264114379883,15.317705154418945,14.231264114379883
simple,simple,476,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_476.csv,data/n160p100/n160p100_input/simple/beta_true/seed_476_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_476,data/n160p100/n160p100_last_output/simple/seed_476,12;14;19;35;37;41;45;49;61;76,11;13;18;34;36;40;44;48;60;75,-0.2937532067298889,13.479060173034668,14.554888725280762,13.479060173034668
simple,simple,477,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_477.csv,data/n160p100/n160p100_input/simple/beta_true/seed_477_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_477,data/n160p100/n160p100_last_output/simple/seed_477,4;5;11;23;41;47;56;72;79;100,3;4;10;22;40;46;55;71;78;99,-0.4632348418235779,12.000136375427246,12.515661239624023,12.000136375427246
simple,simple,478,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_478.csv,data/n160p100/n160p100_input/simple/beta_true/seed_478_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_478,data/n160p100/n160p100_last_output/simple/seed_478,8;22;35;57;63;74;78;82;84;99,7;21;34;56;62;73;77;81;83;98,-0.11327201128005981,9.979181289672852,10.605777740478516,9.979181289672852
simple,simple,479,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_479.csv,data/n160p100/n160p100_input/simple/beta_true/seed_479_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_479,data/n160p100/n160p100_last_output/simple/seed_479,21;42;45;48;55;71;80;83;84;91,20;41;44;47;54;70;79;82;83;90,0.792304277420044,15.846035957336426,16.738256454467773,15.846035957336426
simple,simple,480,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_480.csv,data/n160p100/n160p100_input/simple/beta_true/seed_480_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_480,data/n160p100/n160p100_last_output/simple/seed_480,8;11;25;52;60;63;74;87;89;100,7;10;24;51;59;62;73;86;88;99,0.3432411253452301,12.961092948913574,13.219080924987793,12.961092948913574
simple,simple,481,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_481.csv,data/n160p100/n160p100_input/simple/beta_true/seed_481_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_481,data/n160p100/n160p100_last_output/simple/seed_481,24;26;38;42;51;59;60;64;87;98,23;25;37;41;50;58;59;63;86;97,0.5773873925209045,14.504753112792969,15.412664413452148,14.504753112792969
simple,simple,482,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_482.csv,data/n160p100/n160p100_input/simple/beta_true/seed_482_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_482,data/n160p100/n160p100_last_output/simple/seed_482,2;7;8;9;27;53;61;62;80;96,1;6;7;8;26;52;60;61;79;95,0.19877955317497253,12.01756477355957,13.209402084350586,12.01756477355957
simple,simple,483,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_483.csv,data/n160p100/n160p100_input/simple/beta_true/seed_483_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_483,data/n160p100/n160p100_last_output/simple/seed_483,11;16;20;30;39;43;49;63;71;97,10;15;19;29;38;42;48;62;70;96,0.1347629427909851,7.132714748382568,7.303354740142822,7.132714748382568
simple,simple,484,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_484.csv,data/n160p100/n160p100_input/simple/beta_true/seed_484_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_484,data/n160p100/n160p100_last_output/simple/seed_484,17;30;34;35;52;57;63;77;87;90,16;29;33;34;51;56;62;76;86;89,0.3201291561126709,19.717498779296875,20.71175765991211,19.717498779296875
simple,simple,485,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_485.csv,data/n160p100/n160p100_input/simple/beta_true/seed_485_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_485,data/n160p100/n160p100_last_output/simple/seed_485,2;8;9;15;43;44;69;83;89;99,1;7;8;14;42;43;68;82;88;98,-0.16701096296310425,16.50337791442871,16.400283813476562,16.50337791442871
simple,simple,486,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_486.csv,data/n160p100/n160p100_input/simple/beta_true/seed_486_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_486,data/n160p100/n160p100_last_output/simple/seed_486,3;18;25;29;34;42;44;56;64;80,2;17;24;28;33;41;43;55;63;79,0.32633236050605774,14.44666862487793,14.729818344116211,14.44666862487793
simple,simple,487,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_487.csv,data/n160p100/n160p100_input/simple/beta_true/seed_487_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_487,data/n160p100/n160p100_last_output/simple/seed_487,9;18;24;30;34;51;59;74;82;83,8;17;23;29;33;50;58;73;81;82,-0.031051743775606155,11.73134994506836,12.630960464477539,11.73134994506836
simple,simple,488,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_488.csv,data/n160p100/n160p100_input/simple/beta_true/seed_488_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_488,data/n160p100/n160p100_last_output/simple/seed_488,22;28;32;46;62;76;82;83;86;93,21;27;31;45;61;75;81;82;85;92,0.07979361712932587,21.274179458618164,23.013469696044922,21.274179458618164
simple,simple,489,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_489.csv,data/n160p100/n160p100_input/simple/beta_true/seed_489_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_489,data/n160p100/n160p100_last_output/simple/seed_489,5;6;13;22;26;43;57;58;75;100,4;5;12;21;25;42;56;57;74;99,-0.6902992129325867,17.006053924560547,17.633377075195312,17.006053924560547
simple,simple,490,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_490.csv,data/n160p100/n160p100_input/simple/beta_true/seed_490_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_490,data/n160p100/n160p100_last_output/simple/seed_490,7;17;25;31;35;61;75;77;89;100,6;16;24;30;34;60;74;76;88;99,-0.8569939732551575,20.674560546875,20.795495986938477,20.674560546875
simple,simple,491,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_491.csv,data/n160p100/n160p100_input/simple/beta_true/seed_491_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_491,data/n160p100/n160p100_last_output/simple/seed_491,2;4;13;29;30;39;48;59;68;73,1;3;12;28;29;38;47;58;67;72,-0.3479807376861572,9.459156036376953,10.214665412902832,9.459156036376953
simple,simple,492,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_492.csv,data/n160p100/n160p100_input/simple/beta_true/seed_492_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_492,data/n160p100/n160p100_last_output/simple/seed_492,14;19;31;42;44;47;71;81;86;97,13;18;30;41;43;46;70;80;85;96,-0.04877278953790665,16.26506805419922,16.946578979492188,16.26506805419922
simple,simple,493,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_493.csv,data/n160p100/n160p100_input/simple/beta_true/seed_493_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_493,data/n160p100/n160p100_last_output/simple/seed_493,7;14;27;35;38;51;63;76;80;93,6;13;26;34;37;50;62;75;79;92,-0.292846143245697,14.850135803222656,15.67139720916748,14.850135803222656
simple,simple,494,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_494.csv,data/n160p100/n160p100_input/simple/beta_true/seed_494_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_494,data/n160p100/n160p100_last_output/simple/seed_494,2;21;25;27;66;72;90;92;98;100,1;20;24;26;65;71;89;91;97;99,0.2202116996049881,10.476110458374023,10.630145072937012,10.476110458374023
simple,simple,495,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_495.csv,data/n160p100/n160p100_input/simple/beta_true/seed_495_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_495,data/n160p100/n160p100_last_output/simple/seed_495,16;18;19;22;60;66;67;73;90;96,15;17;18;21;59;65;66;72;89;95,0.06168422847986221,19.065311431884766,19.132545471191406,19.065311431884766
simple,simple,496,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_496.csv,data/n160p100/n160p100_input/simple/beta_true/seed_496_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_496,data/n160p100/n160p100_last_output/simple/seed_496,3;19;21;22;26;31;47;55;65;100,2;18;20;21;25;30;46;54;64;99,-0.03931736946105957,5.867038726806641,7.685171604156494,5.867038726806641
simple,simple,497,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_497.csv,data/n160p100/n160p100_input/simple/beta_true/seed_497_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_497,data/n160p100/n160p100_last_output/simple/seed_497,4;7;13;14;24;25;39;56;87;99,3;6;12;13;23;24;38;55;86;98,-0.9689190983772278,13.524800300598145,14.908294677734375,13.524800300598145
simple,simple,498,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_498.csv,data/n160p100/n160p100_input/simple/beta_true/seed_498_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_498,data/n160p100/n160p100_last_output/simple/seed_498,4;11;22;23;37;39;69;70;74;94,3;10;21;22;36;38;68;69;73;93,-0.2843378186225891,12.248130798339844,12.655595779418945,12.248130798339844
simple,simple,499,160,100,10,10,1.0,1.0,0.3,2.0,data/n160p100/n160p100_input/simple/dataframe/seed_499.csv,data/n160p100/n160p100_input/simple/beta_true/seed_499_beta_true.csv,data/n160p100/n160p100_mcmc_output/simple/seed_499,data/n160p100/n160p100_last_output/simple/seed_499,16;25;30;49;50;57;62;78;86;98,15;24;29;48;49;56;61;77;85;97,0.7091130018234253,18.283662796020508,18.74369239807129,18.283662796020508
